id,price_usd
2264537,139904.210526
2264545,90976.9507101
2264549,90580.0
2264569,90100.7696163
2264570,92121.4035088
2264571,90100.7696163
2264572,92121.4035088
2264573,93000.877193
2264574,130465.437719
2264575,66022.2898562
2264576,92121.4035088
2264577,93000.877193
2264578,130171.642105
2264589,283136.56603
2264598,140402.502678
2264600,140402.502678
2264603,140402.502678
2264604,140402.502678
2264607,140402.502678
2264610,140402.502678
2264617,197861.052632
2264618,75330.5263158
2264619,217832.105263
2264629,140223.051034
2264633,133852.05575
2264637,245197.905263
2264686,120154.442105
2264690,110714.912281
2264695,145000.0
2264699,153649.145221
2264702,101262.74327
2264709,90976.9507101
2264714,98167.7660819
2264717,101186.529641
2264718,85198.4526566
2264723,195794.066667
2264731,180819.33183
2264732,1792443.60902
2264733,893142.242105
2264734,331520.300752
2264735,103516.485046
2264736,638140.635088
2264737,651437.273684
2264744,638140.635088
2264745,348068.704242
2264747,638140.635088
2264756,119419.657788
2264763,103694.467787
2264770,91881.3610777
2264773,271511.278195
2264774,314249.76284
2264780,299510.630744
2264785,139928.070175
2264795,79234.3543402
2264796,135065.557895
2264798,299510.630744
2264799,280000.0
2264800,150534.909023
2264801,169171.329825
2264807,271173.272196
2264808,101638.097744
2264811,290384.210526
2264812,148001.164662
2264813,119079.378947
2264818,148001.164662
2264835,338305.798064
2264838,94972.0736842
2264847,160000.0
2264851,246961.800292
2264878,32069.4828133
2264880,293863.284112
2264888,138014.626886
2264890,48790.6994851
2264893,163830.016546
2264896,203049.465221
2264920,148841.012531
2264924,115095.488722
2264925,140111.582456
2264927,161073.684211
2264929,169356.140351
2264940,116746.460593
2264943,102637.669234
2264946,93192.1109822
2264952,578700.561905
2264960,62658.0576441
2264970,359003.399055
2264971,116746.460593
2264975,93192.1109822
2264976,200813.657143
2264981,53714.6075098
2264986,345623.444976
2264989,139311.503759
2264992,428561.962901
2264994,94369.7476646
2264997,136877.837226
2265009,129938.596491
2265015,104026.88411
2265019,395317.460317
2265023,157619.289891
2265028,64275.7302746
2265029,298708.02005
2265031,589094.736842
2265038,80061.8045113
2265045,349133.9599
2265046,307754.286035
2265055,224079.312281
2265057,369560.519549
2265059,270005.263158
2265060,244768.421053
2265063,323269.61079
2265085,69029.6424887
2265086,123825.213033
2265087,98583.377193
2265097,230439.141353
2265098,49984.2105263
2265133,95224.6632848
2265145,666963.157895
2265155,132736.381435
2265180,102528.520206
2265183,209520.843684
2265192,61781.650054
2265193,235823.955723
2265194,140223.051034
2265195,235823.955723
2265196,235823.955723
2265220,138229.136875
2265226,149526.488716
2265230,664149.122807
2265232,81376.6302564
2265236,436236.808221
2265246,53714.6075098
2265257,235823.955723
2265258,191131.605977
2265259,183786.463826
2265263,183786.463826
2265267,115567.547208
2265270,115567.547208
2265513,234446.305088
2265537,369172.812971
2265542,257779.108952
2265545,125254.385965
2265547,88090.6260652
2265549,157452.557536
2265551,129524.81203
2265552,79344.839655
2265553,79344.839655
2265554,79344.839655
2265555,80061.8045113
2265556,149526.488716
2265557,80061.8045113
2265558,80061.8045113
2265559,111942.42989
2265560,111942.42989
2265561,111942.42989
2265562,111942.42989
2265563,122236.415631
2265564,122236.415631
2265565,122236.415631
2265566,122236.415631
2265567,170274.659649
2265568,170274.659649
2265569,170274.659649
2265570,157452.557536
2265571,157452.557536
2265572,157452.557536
2265573,157452.557536
2265574,157452.557536
2265599,94012.4175439
2265603,329688.631911
2265606,75750.0233626
2265607,73962.9684211
2265610,106157.707368
2265611,45460.4516708
2265613,60521.3091228
2265614,91812.0483026
2265626,155390.824445
2265630,162078.752759
2265631,223615.708168
2265632,72913.3354386
2265636,280105.263158
2265638,83167.1565115
2265639,210013.370137
2265642,76736.1152882
2265670,136159.270062
2265671,81796.3213579
2265672,74845.5350497
2265674,232768.236316
2265675,298780.527519
2265676,196999.296787
2265677,151335.92779
2265678,101035.35194
2265681,117426.5702
2265683,134789.953509
2265684,146518.615038
2265685,98823.8824561
2265687,202071.226931
2265688,107873.555707
2265689,107873.555707
2265690,194714.018701
2265691,107873.555707
2265692,107873.555707
2265693,107873.555707
2265694,107873.555707
2265695,107873.555707
2265696,107873.555707
2265697,77084.257866
2265698,77084.257866
2265699,77084.257866
2265700,77084.257866
2265701,94873.3091899
2265702,77084.257866
2265703,77084.257866
2265704,77084.257866
2265705,77084.257866
2265706,77084.257866
2265707,77084.257866
2265708,1040370.74883
2265710,134053.845339
2265711,159414.859482
2265712,71577.7112277
2265719,204048.496909
2265721,139321.150924
2265729,297464.413784
2265733,93084.7368421
2265734,85003.1561404
2265755,152340.902256
2265756,100773.621053
2265757,100773.621053
2265758,166856.576992
2265767,96583.156391
2265768,96583.156391
2265779,236859.649123
2265780,144078.374047
2265781,144078.374047
2265784,141205.082707
2265785,184874.922807
2265786,177249.35811
2265787,130105.509607
2265788,160551.434365
2265789,304261.679649
2265790,178929.50614
2265791,178929.50614
2265793,350757.663158
2265794,589767.761404
2265795,589767.761404
2265798,350757.663158
2265799,589767.761404
2265800,350757.663158
2265801,589767.761404
2265804,73041.7085884
2265805,95119.8997494
2265809,122659.277293
2265810,98310.6618367
2265813,127948.700273
2265816,172572.315622
2265817,73578.1030576
2265818,72007.9536983
2265822,81375.9779449
2265824,207799.549975
2265830,56804.7639515
2265831,151428.277471
2265833,129802.482288
2265834,193866.684508
2265851,727684.210526
2265853,96968.5822974
2265857,76445.5117486
2265868,215919.649123
2265869,85082.6773684
2265870,139656.601754
2265871,139656.601754
2265872,139656.601754
2265873,139656.601754
2265874,139656.601754
2265876,89309.3017544
2265877,95003.5885167
2265879,188001.774937
2265881,66640.310952
2265886,308576.983596
2265887,451657.421053
2265888,224978.947368
2265889,87604.2105263
2265926,122515.604162
2265927,79339.1319207
2265928,79339.1319207
2265929,79339.1319207
2265930,79339.1319207
2265931,80234.1399301
2265932,127278.856433
2265933,179893.233083
2265934,583029.505582
2265936,77681.6012098
2265937,77766.4342249
2265938,81119.2776148
2265946,94958.0190643
2265954,402132.300179
2265955,93005.7106406
2265957,482021.078947
2265959,173477.825712
2265963,117710.208445
2265964,107614.635779
2265966,104194.715957
2265967,104194.715957
2265968,130354.27157
2265974,69720.0808848
2265978,452122.982456
2265980,117888.53031
2265981,244526.315789
2265982,189408.145363
2265983,175921.866204
2265984,101663.301156
2265988,218642.82807
2265989,94243.8725146
2265991,135297.54386
2266020,150488.998707
2266031,97995.1588972
2266032,271511.278195
2266064,126988.471178
2266079,451008.654971
2266080,451008.654971
2266083,493894.736842
2266084,493894.736842
2266102,502242.45614
2266105,941325.02807
2266106,941325.02807
2266109,752947.368421
2266110,752947.368421
2266113,408962.030075
2266114,408962.030075
2266117,408962.030075
2266118,408962.030075
2266121,211277.410526
2266156,270005.263158
2266158,206368.421053
2266159,88041.3608092
2266171,755178.901654
2266172,755178.901654
2266177,245663.458647
2266178,245663.458647
2266179,245663.458647
2266180,245663.458647
2266189,297162.585921
2266190,297162.585921
2266244,752947.368421
2266245,752947.368421
2266254,370507.122426
2266255,370507.122426
2266258,941325.02807
2266259,941325.02807
2266260,873000.0
2266261,873000.0
2266262,330218.145363
2266263,330218.145363
2266277,539654.43609
2266278,656905.513784
2266279,656905.513784
2266284,460421.052632
2266285,460421.052632
2266294,305065.652632
2266297,415178.070175
2266316,456080.75188
2266317,456080.75188
2266320,137695.67721
2266321,137695.67721
2266322,282364.887218
2266323,282364.887218
2266334,405735.388471
2266335,405735.388471
2266342,328680.200501
2266348,535975.313283
2266352,358075.336842
2266353,358075.336842
2266356,224664.035088
2266357,224664.035088
2266366,944894.736842
2266367,944894.736842
2266373,267202.371429
2266374,267202.371429
2266378,241387.370356
2266444,378614.912281
2266446,548733.834586
2266447,944527.117794
2266449,150564.419298
2266452,431619.799499
2266454,157161.121978
2266455,280235.338346
2266467,249348.245614
2266469,503297.368421
2266477,460421.052632
2266478,113155.826273
2266481,89161.7125597
2266483,150564.419298
2266485,185353.691805
2266486,429332.649047
2266487,429332.649047
2266489,503297.368421
2266503,478238.038278
2266519,181410.85614
2266523,460421.052632
2266527,94694.7368421
2266530,89161.7125597
2266532,281549.707602
2266533,99325.2172097
2266534,114292.557895
2266562,185353.691805
2266563,140443.558897
2266569,119739.97523
2266570,632646.442925
2266571,429332.649047
2266572,316931.440191
2266574,89161.7125597
2266587,141383.957899
2266597,233478.62193
2266599,127880.418878
2266602,749789.992982
2266603,749789.992982
2266604,749789.992982
2266605,749789.992982
2266654,755178.901654
2266658,98710.8376608
2266664,410259.298246
2266673,137695.67721
2266688,941325.02807
2266699,651371.512114
2266700,385211.403509
2266701,415178.070175
2266702,415178.070175
2266710,199221.052632
2266712,93169.5873604
2266717,93169.5873604
2266722,89737.5418094
2266723,198299.235908
2266729,198299.235908
2266730,198299.235908
2266731,198299.235908
2266732,198299.235908
2266733,198299.235908
2266734,198299.235908
2266735,198299.235908
2266736,198299.235908
2266737,198299.235908
2266739,198299.235908
2266740,198299.235908
2266741,198299.235908
2266742,198299.235908
2266743,198299.235908
2266744,89737.5418094
2266748,101513.173434
2266749,518932.863158
2266775,165814.226475
2266781,189435.689223
2266783,165814.226475
2266784,165814.226475
2266793,119482.094662
2266795,235823.955723
2266802,160273.684211
2266805,160273.684211
2266816,230038.74152
2266826,83205.2618259
2266835,265066.716792
2266836,335177.130326
2266838,83205.2618259
2266839,184961.763158
2266845,110357.894737
2266848,111827.197886
2266851,161199.80924
2266856,131353.216374
2266857,92662.3444948
2266863,147371.690454
2266865,232443.714511
2266888,50047.9940351
2266889,108593.948672
2266893,192200.068571
2266898,326548.365399
2266918,125992.067669
2266924,346897.357477
2266945,128551.698246
2266947,169585.378947
2267013,71579.9192642
2267025,551674.385965
2267031,71579.9192642
2267032,42510.1251629
2267033,71579.9192642
2267034,71579.9192642
2267049,153626.767669
2267051,153626.767669
2267067,130199.711779
2267073,180036.136842
2267074,77851.8145363
2267075,72165.0654971
2267076,291094.209073
2267086,198299.235908
2267097,207675.532265
2267100,97410.7616931
2267105,101794.093903
2267108,70486.5994987
2267109,88041.3608092
2267129,158738.027645
2267140,110557.850292
2267141,112903.162907
2267142,112706.950376
2267143,115537.284211
2267144,115537.284211
2267145,115537.284211
2267146,115537.284211
2267147,85757.2947368
2267148,75208.4857019
2267149,75208.4857019
2267156,299209.473684
2267168,233443.233083
2267169,99973.6837192
2267178,300105.263158
2267180,147292.082174
2267181,168100.272515
2267185,260469.960191
2267198,127958.170972
2267200,127958.170972
2267207,250372.700752
2267210,77507.2666667
2267213,493715.213033
2267217,198299.235908
2267222,161352.881811
2267229,189490.168421
2267237,541222.807018
2267238,139370.021053
2267239,269944.181955
2267251,165072.927299
2267255,169920.690727
2267257,134789.473684
2267259,90150.877193
2267260,195084.210526
2267261,104594.398496
2267262,117593.680968
2267264,493715.213033
2267302,249562.659649
2267306,71084.0626882
2267307,154725.392648
2267308,88418.8877193
2267311,273809.52381
2267312,239121.010526
2267315,149837.503509
2267316,259989.473684
2267318,68830.0947368
2267319,146161.764912
2267321,88434.1607853
2267323,88434.1607853
2267324,88434.1607853
2267325,88434.1607853
2267326,89657.5712184
2267332,380226.315789
2267333,166205.263158
2267334,97128.9257569
2267336,97128.9257569
2267337,97128.9257569
2267338,208783.80404
2267339,255648.9
2267341,50030.0
2267342,87897.8552154
2267344,232961.216252
2267345,225185.025063
2267348,366175.113322
2267349,392820.796366
2267350,751031.578947
2267365,361722.884848
2267366,185167.597403
2267367,248208.888722
2267371,408492.213033
2267372,574616.684211
2267373,490803.831579
2267376,198299.235908
2267386,78555.5430242
2267475,117059.159002
2267480,98029.1376168
2267487,370428.070175
2267488,120803.283871
2267489,179404.257143
2267504,315884.73183
2267515,124873.307614
2267516,157485.036684
2267517,109908.128713
2267518,146024.139348
2267519,146024.139348
2267520,98257.4238429
2267521,92993.7719298
2267522,90779.2257766
2267523,137201.283208
2267524,114912.407861
2267525,120714.025564
2267527,241281.186791
2267528,84273.9784795
2267529,92026.0352129
2267530,164543.502089
2267533,94880.3508772
2267544,178762.361586
2267546,134083.111956
2267547,171873.491395
2267551,138705.179616
2267552,120789.473684
2267602,179674.126316
2267603,202155.577256
2267605,108323.148196
2267608,74990.9035088
2267609,144985.7639
2267612,60533.6365767
2267614,78499.6594427
2267621,183285.835422
2267623,175072.385509
2267624,756831.578947
2267627,60533.6365767
2267628,60533.6365767
2267629,161402.368421
2267632,654128.631579
2267633,60533.6365767
2267634,60533.6365767
2267635,60533.6365767
2267636,60533.6365767
2267637,378049.62406
2267638,226928.070175
2267646,159018.815923
2267653,116599.141019
2267654,71814.305087
2267657,363883.032581
2267668,99836.3072125
2267670,741978.16991
2267671,461260.526316
2267672,236323.03284
2267673,330917.577444
2267674,186075.34447
2267675,95939.0909646
2267677,319257.895212
2267693,178631.679198
2267694,353758.23828
2267696,133364.322476
2267705,85202.4933102
2267711,98022.9824561
2267712,67178.0039131
2267731,104061.737678
2267792,240027.48538
2267800,222721.029741
2267821,1178173.68421
2267839,165765.680168
2267840,165765.680168
2267900,163586.315789
2267908,122964.655176
2267928,280566.901052
2267932,71293.0895214
2267934,94243.7045947
2267936,198554.177109
2267943,188001.774937
2267946,92946.065759
2267947,69728.4150376
2267951,188001.774937
2267953,92946.065759
2267958,175406.912281
2267960,67254.7936508
2267964,92974.6101136
2267978,70819.5238095
2267981,170026.65767
2267982,251442.965368
2267985,69891.3578947
2267994,125989.770526
2268002,377941.0401
2268003,266432.599499
2268005,146613.672176
2268029,736537.314035
2268036,421398.811228
2268045,241875.605398
2268050,82414.9540518
2268051,92974.6101136
2268052,301540.68652
2268053,92849.1861654
2268055,141333.546504
2268059,128977.851128
2268091,184463.107439
2268145,71875.2514098
2268150,142027.999852
2268158,418493.233083
2268159,649894.736842
2268160,166221.605644
2268161,121889.411028
2268170,238967.017544
2268189,93241.8855388
2268193,211498.917749
2268201,80777.8079265
2268204,326569.548872
2268208,67382.4955582
2268218,150536.524808
2268221,150536.524808
2268224,150536.524808
2268227,85167.6729996
2268231,157122.054192
2268234,157122.054192
2268237,230097.607656
2268240,263780.317099
2268244,93222.4946474
2268248,150536.524808
2268254,83932.8546464
2268267,150536.524808
2268270,152445.207716
2268273,159018.815923
2268284,664045.112782
2268286,159018.815923
2268294,67382.4955582
2268295,89655.4514912
2268297,67382.4955582
2268300,244210.776942
2268301,146753.311178
2268303,195139.849624
2268305,285000.0
2268307,159018.815923
2268309,154601.503759
2268312,314922.463158
2268315,189494.206334
2268317,294260.342642
2268318,342905.263158
2268325,207492.916926
2268327,691713.241437
2268329,344760.269263
2268332,244210.776942
2268333,264712.280702
2268338,71774.9957895
2268340,211498.917749
2268343,242866.867168
2268345,120630.149118
2268347,120630.149118
2268351,133218.328521
2268355,175604.253907
2268357,159018.815923
2268359,395472.51462
2268367,213490.761817
2268372,208250.53183
2268374,208250.53183
2268376,208250.53183
2268381,213490.761817
2268386,67085.4848287
2268390,332112.719298
2268392,90698.2571489
2268395,225930.701754
2268399,211498.917749
2268406,100982.417895
2268408,279437.694236
2268413,159018.815923
2268419,293880.879471
2268425,608125.333333
2268429,338823.599405
2268432,159989.473684
2268437,127880.418878
2268439,112108.543372
2268441,112108.543372
2268449,131631.063367
2268453,159018.815923
2268455,242866.867168
2268474,259978.947368
2268475,69268.3225071
2268479,150042.105263
2268483,120630.149118
2268485,326569.548872
2268491,356833.082707
2268497,129533.636437
2268505,140273.684211
2268508,94313.1077694
2268511,143400.0
2268517,90698.2571489
2268519,90698.2571489
2268521,135217.806738
2268529,83455.4114824
2268531,83455.4114824
2268533,72548.9498401
2268535,306884.051796
2268537,97470.0877387
2268541,160245.614035
2268543,220694.367442
2268545,220694.367442
2268546,159018.815923
2268548,571996.491228
2268550,269200.75188
2268553,85167.6729996
2268567,152731.892231
2268569,434286.642151
2268573,127880.418878
2268582,498158.646617
2268587,185970.245614
2268591,60303.0266955
2268593,72548.9498401
2268597,60303.0266955
2268599,60303.0266955
2268601,67085.4848287
2268603,67085.4848287
2268605,67085.4848287
2268607,67085.4848287
2268609,67085.4848287
2268612,67085.4848287
2268614,152445.207716
2268616,170177.401838
2268622,559746.22807
2268624,99199.4811083
2268626,99199.4811083
2268628,455889.047619
2268629,455889.047619
2268631,217083.968037
2268635,223008.149373
2268640,419136.842105
2268642,646018.300296
2268650,175562.894123
2268652,120630.149118
2268656,120630.149118
2268662,277641.22807
2268664,219857.017544
2268666,219857.017544
2268668,83455.4114824
2268670,83455.4114824
2268676,230097.607656
2268684,276895.213033
2268690,140660.935673
2268692,93222.4946474
2268696,62423.8712474
2268698,62423.8712474
2268700,62423.8712474
2268702,62423.8712474
2268704,62423.8712474
2268706,62423.8712474
2268708,62423.8712474
2268710,62423.8712474
2268712,62423.8712474
2268714,114606.996976
2268716,93222.4946474
2268717,93222.4946474
2268719,93222.4946474
2268722,93222.4946474
2268724,108959.840046
2268735,83455.4114824
2268737,137300.675856
2268739,338823.599405
2268741,338823.599405
2268749,72548.9498401
2268751,69268.3225071
2268754,233403.508772
2268756,89356.641604
2268763,70819.5238095
2268765,150536.524808
2268769,94660.5512616
2268771,507322.807018
2268779,307787.730409
2268783,233403.508772
2268785,233403.508772
2268787,310216.34386
2268789,356833.082707
2268797,263455.75589
2268801,272762.740184
2268803,93222.4946474
2268807,309026.315789
2268809,298442.105263
2268815,152445.207716
2268836,378653.634085
2268838,135217.806738
2268842,326569.548872
2268852,94660.5512616
2268873,137300.675856
2268889,127880.418878
2268892,310216.34386
2268895,159018.815923
2268897,906894.736842
2268905,310216.34386
2268908,79438.5964912
2268912,230097.607656
2268919,134321.992481
2268925,60746.7284252
2268935,89464.3483709
2268947,70819.5238095
2268951,440515.789474
2268975,305802.29741
2268977,244210.776942
2268983,159018.815923
2268997,378653.634085
2269000,211498.917749
2269002,190536.303625
2269005,150536.524808
2269007,129732.374117
2269009,249117.192982
2269017,175562.894123
2269023,70819.5238095
2269029,131631.063367
2269035,368360.863698
2269037,114606.996976
2269041,235841.013509
2269045,129732.374117
2269055,85167.6729996
2269057,464935.087719
2269067,217083.968037
2269069,217083.968037
2269075,194540.350877
2269077,175562.894123
2269081,365136.842105
2269094,62423.8712474
2269102,94313.1077694
2269110,60303.0266955
2269116,260073.684211
2269122,88794.032477
2269129,142361.107769
2269155,108053.331338
2269172,77964.7379648
2269176,54268.7502848
2269179,86877.1858898
2269180,213229.148371
2269181,189674.62406
2269185,248996.536842
2269187,112248.599298
2269193,54268.7502848
2269197,54268.7502848
2269203,82951.6548872
2269205,282967.585965
2269206,117920.240387
2269210,121646.921908
2269211,124647.305068
2269215,91483.1566679
2269216,213503.699373
2269237,81440.8346408
2269238,262330.118765
2269240,109545.021881
2269257,263005.753216
2269278,619102.294737
2269302,289999.157895
2269304,81558.5946305
2269314,81558.5946305
2269315,54952.8451941
2269325,81558.5946305
2269326,83323.7861244
2269338,83323.7861244
2269361,149800.0
2269380,520132.309942
2269386,112301.039468
2269392,143823.363862
2269403,198299.235908
2269424,265818.334301
2269430,111874.412281
2269432,73789.9524697
2269437,92946.065759
2269438,135080.701754
2269450,73789.9524697
2269457,73789.9524697
2269459,112276.489554
2269462,379631.578947
2269463,77394.8974104
2269464,111222.156132
2269470,92946.065759
2269483,73789.9524697
2269535,384534.381222
2269542,166482.752715
2269549,92960.1982456
2269640,205020.255768
2269641,632135.338346
2269696,133693.250877
2269715,178661.165414
2269722,69831.5789474
2269758,486492.157066
2269761,63641.7361586
2269762,142185.969469
2269763,358821.26807
2269794,158548.072682
2269795,219305.901116
2269800,99603.4563682
2270115,1134984.36015
2270126,117662.318296
2270130,477978.375104
2270131,130899.29309
2270139,418096.263158
2270165,81024.2685279
2270166,54116.3073976
2270167,155092.166038
2270209,345813.784461
2270216,248585.625564
2270219,90742.2137845
2270226,140011.956491
2270227,248292.294865
2270232,1017334.90351
2270235,434049.62406
2270243,164496.210057
2270246,270612.379649
2270248,683868.070175
2270260,89555.6279545
2270276,384820.350877
2270280,172134.561404
2270290,201675.972456
2270317,95934.7894737
2270326,243591.623377
2270337,71880.0460017
2270351,280783.864912
2270358,240445.463158
2270363,181003.578947
2270373,619344.561404
2270386,58070.754386
2270387,259926.315789
2270414,303787.971753
2270416,73099.4797118
2270417,305528.543776
2270424,143226.880503
2270426,205584.888431
2270436,111546.673684
2270439,222721.029741
2270454,243591.623377
2270455,114842.270041
2270457,168857.921637
2270458,219594.306423
2270463,553549.937343
2270464,366321.052632
2270465,771777.192982
2270491,107826.39056
2270516,170681.379412
2270518,98424.5614035
2270524,234547.86281
2270526,120743.477838
2270528,74989.4736842
2270539,438031.431538
2270543,170205.263158
2270546,372400.426065
2270549,235461.764876
2270550,170205.263158
2270552,188001.774937
2270556,88302.7169385
2270565,95993.9077309
2270568,131155.972431
2270578,366222.765246
2270588,454342.105263
2270589,555168.938145
2270596,382142.053084
2270597,382142.053084
2270598,84568.5473684
2270601,118492.95352
2270604,74989.4736842
2270607,359074.561404
2270722,87564.2455415
2270746,146753.311178
2270749,159989.473684
2270750,368360.863698
2270752,137300.675856
2270765,82951.6548872
2270769,29856.1824561
2270770,81384.887218
2270800,151897.017544
2270815,483094.611529
2270816,842693.774937
2270824,90090.4333394
2270825,113155.826273
2270830,200778.947368
2270851,320436.274611
2270863,320436.274611
2270871,174394.745196
2270874,234754.058246
2270937,422914.912281
2270939,147232.695348
2270940,183850.579833
2270941,151428.277471
2270942,456098.076291
2270947,234433.189474
2270949,198299.235908
2270958,297205.263158
2270964,125904.021393
2270968,130861.877065
2270969,46388.8277512
2271002,96673.4912281
2271005,129984.210526
2271016,178661.165414
2271017,128380.765922
2271022,250952.897327
2271027,129114.806838
2271028,103254.966165
2271034,199991.963947
2271035,106629.969704
2271038,106629.969704
2271062,106629.969704
2271064,73912.3631579
2271065,133219.817825
2271071,171074.373434
2271072,85019.1455743
2271075,92898.9097744
2271078,185771.686248
2271085,132695.583459
2271117,132408.961404
2271119,221602.982456
2271121,198554.177109
2271124,202724.682277
2271136,417039.974937
2271137,82144.7220994
2271138,82144.7220994
2271139,82144.7220994
2271140,82144.7220994
2271141,82144.7220994
2271142,120270.254964
2271143,120270.254964
2271144,120270.254964
2271145,120270.254964
2271146,120270.254964
2271164,73051.5789284
2271167,771456.290526
2271187,164468.261053
2271193,146573.391313
2271201,178440.476608
2271205,159018.815923
2271210,133294.064327
2271211,133294.064327
2271212,412638.487719
2271213,271543.457895
2271218,246434.17594
2271221,81024.2685279
2271223,177844.762209
2271233,197851.578947
2271234,338998.398684
2271235,230761.578947
2271236,138873.729762
2271238,466892.916959
2271248,721467.718797
2271255,81865.4788676
2271257,110164.328814
2271258,153879.106165
2271261,156713.582456
2271268,134610.776942
2271283,63000.0
2271287,245641.894737
2271293,78644.8047771
2271302,156013.438095
2271310,100547.152256
2271311,116054.218881
2271313,125462.251552
2271317,168669.06015
2271319,422272.431078
2271320,830685.263158
2271325,162838.351228
2271328,147825.940685
2271338,75849.2600738
2271339,75849.2600738
2271344,62071.4358694
2271345,389494.736842
2271347,611490.162406
2271349,62610.4175135
2271351,330443.107769
2271358,89848.7081389
2271362,302912.235173
2271363,343652.807018
2271368,116714.46571
2271376,124206.235088
2271377,165030.988655
2271379,126379.663659
2271380,212190.821805
2271383,252965.353383
2271389,76156.1403509
2271395,61534.3192982
2271398,145509.699248
2271401,298748.245614
2271407,566171.891267
2271409,444057.251538
2271411,530244.002005
2271414,163572.726115
2271415,157218.400842
2271416,233590.837767
2271419,145432.964912
2271421,328248.641053
2271422,112070.360371
2271427,66532.9319219
2271448,143541.389474
2271450,83907.5440024
2271454,292031.992481
2271460,219385.745363
2271462,510127.903091
2271472,546378.879016
2271473,1195754.88652
2271476,122006.153955
2271477,113627.834212
2271479,145652.745032
2271483,69327.7043689
2271484,69327.7043689
2271485,307003.132832
2271488,302548.220551
2271492,88548.8744856
2271493,81182.3025744
2271494,76320.3151485
2271495,82070.6979395
2271497,71403.0451128
2271498,85576.5914787
2271530,128523.558897
2271534,95776.0010526
2271537,198554.177109
2271539,166055.876257
2271540,182551.716458
2271544,146589.635088
2271545,195452.852966
2271547,80053.6842105
2271549,195452.852966
2271550,64163.3052632
2271563,124985.964912
2271566,88090.6260652
2271580,202110.166667
2271582,128538.047285
2271585,237584.232551
2271586,104722.170263
2271589,339214.648738
2271598,201319.689348
2271599,180634.122807
2271604,180234.090058
2271607,94343.6688722
2271608,174317.191836
2271615,151218.471679
2271700,77689.8998129
2271702,255103.791209
2271705,328718.521303
2271706,121387.900327
2271709,64130.9165246
2271711,64130.9165246
2271712,64130.9165246
2271713,64130.9165246
2271716,85339.9173885
2271717,86626.1819549
2271718,200632.982456
2271719,42447.7429335
2271720,140099.932156
2271721,118383.713134
2271730,110879.76725
2271736,143226.880503
2271738,80010.0139656
2271739,77208.625731
2271741,137432.642857
2271742,166244.123894
2271743,94781.9387575
2271744,94781.9387575
2271745,119504.694561
2271746,166244.123894
2271747,166244.123894
2271750,115215.673684
2271752,324384.066082
2271753,220843.105263
2271754,53124.0401003
2271763,1254310.79213
2271767,141083.439279
2271768,127880.418878
2271773,61439.5085348
2271774,178327.994987
2271793,260017.534336
2271794,136035.087719
2271855,179010.526316
2271861,89140.6653885
2271863,81639.3092142
2271977,468719.590643
2271978,471450.055138
2271983,184189.649123
2271984,62131.9955191
2271987,862976.718691
2271988,592949.097352
2271989,431182.926316
2271992,154596.931328
2271999,398743.859649
2272001,119808.547494
2272004,100439.607018
2272016,157452.557536
2272017,112920.066946
2272018,41035.7561404
